,municipio_productor,departamento,recurso_natural,a_o_produccion,valor_contraprestacion
476,Amalfi,Antioquia,PLATA,2013,90470.0
477,Amalfi,Antioquia,PLATA,2014,24361.0
478,Amalfi,Antioquia,PLATA,2015,25337.0
479,Amalfi,Antioquia,PLATA,2016,895684.0
480,Amalfi,Antioquia,PLATA,2017,664470.0
481,Amalfi,Antioquia,PLATA,2018,553091.0
482,Amalfi,Antioquia,PLATA,2019,106943.0
483,Amalfi,Antioquia,PLATA,2020,324202.0
484,Amalfi,Antioquia,PLATA,2021,708688.0
485,Amalfi,Antioquia,PLATA,2012,295331.0
486,Amalfi,Antioquia,PLATA,2013,233676.0
487,Amalfi,Antioquia,PLATA,2014,49908.0
488,Amalfi,Antioquia,PLATA,2015,24184.0
489,Amalfi,Antioquia,PLATA,2016,633561.0
490,Amalfi,Antioquia,PLATA,2017,336133.0
491,Amalfi,Antioquia,PLATA,2018,418033.0
492,Amalfi,Antioquia,PLATA,2012,283316.0
493,Amalfi,Antioquia,PLATA,2013,259280.0
494,Amalfi,Antioquia,PLATA,2014,35929.0
495,Amalfi,Antioquia,PLATA,2015,10708.0
496,Amalfi,Antioquia,PLATA,2016,303422.0
497,Amalfi,Antioquia,PLATA,2017,283593.0
498,Amalfi,Antioquia,PLATA,2018,323265.0
499,Amalfi,Antioquia,PLATA,2012,272466.0
500,Amalfi,Antioquia,PLATA,2013,95657.0
501,Amalfi,Antioquia,PLATA,2014,64307.0
502,Amalfi,Antioquia,PLATA,2015,46459.0
503,Amalfi,Antioquia,PLATA,2016,432374.0
504,Amalfi,Antioquia,PLATA,2017,281786.0
505,Amalfi,Antioquia,PLATA,2018,135070.0
506,Amalfi,Antioquia,PLATA,2019,336072.0
507,Amalfi,Antioquia,PLATA,2020,1034618.0
508,Amalfi,Antioquia,PLATA,2012,361511.0
509,Amalfi,Antioquia,PLATA,2013,237542.0
510,Amalfi,Antioquia,PLATA,2014,57488.0
511,Amalfi,Antioquia,PLATA,2015,18572.0
512,Amalfi,Antioquia,PLATA,2016,411238.0
513,Amalfi,Antioquia,PLATA,2017,665755.0
514,Amalfi,Antioquia,PLATA,2018,132918.0
515,Amalfi,Antioquia,PLATA,2012,382974.0
516,Amalfi,Antioquia,PLATA,2013,258354.0
517,Amalfi,Antioquia,PLATA,2014,38483.0
518,Amalfi,Antioquia,PLATA,2015,18797.0
519,Amalfi,Antioquia,PLATA,2016,385956.0
520,Amalfi,Antioquia,PLATA,2018,155281.0
521,Amalfi,Antioquia,PLATA,2012,671827.0
522,Amalfi,Antioquia,PLATA,2013,311756.0
523,Amalfi,Antioquia,PLATA,2014,36868.0
524,Amalfi,Antioquia,PLATA,2015,488056.0
525,Amalfi,Antioquia,PLATA,2016,531071.0
526,Amalfi,Antioquia,PLATA,2017,288154.0
527,Amalfi,Antioquia,PLATA,2018,104428.0
528,Amalfi,Antioquia,PLATA,2019,645724.0
529,Amalfi,Antioquia,PLATA,2020,848841.0
530,Amalfi,Antioquia,PLATINO,2014,8393.0
531,Amalfi,Antioquia,PLATINO,2014,9217.0
532,Amalfi,Antioquia,PLATINO,2013,2954933.0
533,Andes,Antioquia,ARCILLAS CERAMICAS,2012,17913.0
534,Andes,Antioquia,ARENAS SILICEAS,2012,1905.0
535,Andes,Antioquia,ARENA DE RIO,2012,30150.0
536,Andes,Antioquia,GRAVAS DE RIO,2012,324182.0
537,Andes,Antioquia,GRAVAS DE RIO,2013,170859.0
538,Andes,Antioquia,GRAVAS DE RIO,2014,376909.0
539,Andes,Antioquia,GRAVAS DE RIO,2013,72450.0
540,Andes,Antioquia,GRAVAS DE RIO,2013,181107.0
541,Andes,Antioquia,GRAVAS,2012,409727.0
542,Andes,Antioquia,GRAVAS,2013,439966.0
543,Andes,Antioquia,GRAVAS,2014,736668.0
544,Andes,Antioquia,GRAVAS,2015,370974.0
545,Andes,Antioquia,GRAVAS,2016,417798.0
546,Andes,Antioquia,GRAVAS,2017,908308.0
547,Andes,Antioquia,ORO,2012,3910772.0
548,Andes,Antioquia,ORO,2013,4022712.0
549,Andes,Antioquia,ORO,2014,2276963.0
550,Andes,Antioquia,ORO,2016,43468181.0
551,Andes,Antioquia,ORO,2012,190983.0
552,Andes,Antioquia,ORO,2013,10641992.0
553,Andes,Antioquia,ORO,2014,3452627.0
554,Andes,Antioquia,ORO,2016,292497562.0
555,Andes,Antioquia,ORO,2012,1429622.0
556,Andes,Antioquia,ORO,2013,5466419.0
557,Andes,Antioquia,ORO,2014,12609467.0
558,Andes,Antioquia,ORO,2016,254026809.0
559,Andes,Antioquia,ORO,2020,56538311.0
560,Andes,Antioquia,ORO,2021,141253219.0
561,Andes,Antioquia,ORO,2012,417106.0
562,Andes,Antioquia,ORO,2013,8683005.0
563,Andes,Antioquia,ORO,2014,5714862.0
564,Andes,Antioquia,ORO,2015,22582900.0
565,Andes,Antioquia,ORO,2016,235623298.0
566,Andes,Antioquia,ORO,2012,4683163.0
567,Andes,Antioquia,ORO,2013,122242.0
568,Andes,Antioquia,ORO,2015,11848960.0
569,Andes,Antioquia,ORO,2016,217675142.0
570,Andes,Antioquia,ORO,2012,4376356.0
571,Andes,Antioquia,ORO,2013,5017687.0
572,Andes,Antioquia,ORO,2015,61424857.0
573,Andes,Antioquia,ORO,2016,183575619.0
574,Andes,Antioquia,ORO,2019,6831749.0
575,Andes,Antioquia,ORO,2020,47544771.0
576,Andes,Antioquia,ORO,2021,163036306.0
577,Andes,Antioquia,ORO,2012,5113268.0
578,Andes,Antioquia,ORO,2013,17197618.0
579,Andes,Antioquia,ORO,2014,164076.0
580,Andes,Antioquia,ORO,2015,25005501.0
581,Andes,Antioquia,ORO,2016,168240807.0
582,Andes,Antioquia,ORO,2012,5857068.0
583,Andes,Antioquia,ORO,2013,10675732.0
584,Andes,Antioquia,ORO,2014,1077842.0
585,Andes,Antioquia,ORO,2015,21322803.0
586,Andes,Antioquia,ORO,2016,254659412.0
587,Andes,Antioquia,ORO,2012,4582827.0
588,Andes,Antioquia,ORO,2013,13413529.0
589,Andes,Antioquia,ORO,2014,3346901.0
590,Andes,Antioquia,ORO,2015,71416536.0
591,Andes,Antioquia,ORO,2016,92474507.0
592,Andes,Antioquia,ORO,2019,45054609.0
593,Andes,Antioquia,ORO,2020,467352267.0
594,Andes,Antioquia,ORO,2012,4247512.0
595,Andes,Antioquia,ORO,2013,12853240.0
596,Andes,Antioquia,ORO,2014,729138.0
597,Andes,Antioquia,ORO,2015,11590460.0
598,Andes,Antioquia,ORO,2012,8593442.0
599,Andes,Antioquia,ORO,2013,16040961.0
600,Andes,Antioquia,ORO,2014,852089.0
601,Andes,Antioquia,ORO,2015,3909437.0
602,Andes,Antioquia,ORO,2012,5663089.0
603,Andes,Antioquia,ORO,2013,21387781.0
604,Andes,Antioquia,ORO,2014,2559522.0
605,Andes,Antioquia,ORO,2015,13513020.0
606,Andes,Antioquia,ORO,2016,2352182.0
607,Andes,Antioquia,ORO,2019,14322648.0
608,Andes,Antioquia,ORO,2020,273711099.0
609,Andes,Antioquia,PLATA,2012,48564.0
610,Andes,Antioquia,PLATA,2014,7893.0
611,Andes,Antioquia,PLATA,2016,153896.0
612,Andes,Antioquia,PLATA,2012,1007.0
613,Andes,Antioquia,PLATA,2013,28030.0
614,Andes,Antioquia,PLATA,2014,14549.0
615,Andes,Antioquia,PLATA,2016,240149.0
616,Andes,Antioquia,PLATA,2012,1448.0
617,Andes,Antioquia,PLATA,2013,27894.0
618,Andes,Antioquia,PLATA,2014,36665.0
619,Andes,Antioquia,PLATA,2016,191768.0
620,Andes,Antioquia,PLATA,2020,114359.0
621,Andes,Antioquia,PLATA,2021,326585.0
622,Andes,Antioquia,PLATA,2012,5001.0
623,Andes,Antioquia,PLATA,2013,84061.0
624,Andes,Antioquia,PLATA,2014,917.0
625,Andes,Antioquia,PLATA,2016,154665.0
626,Andes,Antioquia,PLATA,2013,6267.0
627,Andes,Antioquia,PLATA,2016,215121.0
628,Andes,Antioquia,PLATA,2012,61799.0
629,Andes,Antioquia,PLATA,2013,21651.0
630,Andes,Antioquia,PLATA,2016,176475.0
631,Andes,Antioquia,PLATA,2019,16722.0
632,Andes,Antioquia,PLATA,2020,78142.0
633,Andes,Antioquia,PLATA,2021,144716.0
634,Andes,Antioquia,PLATA,2013,95271.0
635,Andes,Antioquia,PLATA,2014,8322.0
636,Andes,Antioquia,PLATA,2016,119024.0
637,Andes,Antioquia,PLATA,2013,71767.0
638,Andes,Antioquia,PLATA,2014,80.0
639,Andes,Antioquia,PLATA,2015,303818.0
640,Andes,Antioquia,PLATA,2016,56823.0
641,Andes,Antioquia,PLATA,2012,170785.0
642,Andes,Antioquia,PLATA,2013,65619.0
643,Andes,Antioquia,PLATA,2014,10200.0
644,Andes,Antioquia,PLATA,2015,269868.0
645,Andes,Antioquia,PLATA,2019,145488.0
646,Andes,Antioquia,PLATA,2020,656635.0
647,Andes,Antioquia,PLATA,2013,132739.0
648,Andes,Antioquia,PLATA,2015,40875.0
649,Andes,Antioquia,PLATA,2012,92201.0
650,Andes,Antioquia,PLATA,2013,290405.0
651,Andes,Antioquia,PLATA,2015,4331.0
652,Andes,Antioquia,PLATA,2012,77750.0
653,Andes,Antioquia,PLATA,2013,281509.0
654,Andes,Antioquia,PLATA,2014,363527.0
655,Andes,Antioquia,PLATA,2015,29787.0
656,Andes,Antioquia,PLATA,2016,515264.0
657,Andes,Antioquia,PLATA,2019,54597.0
658,Andes,Antioquia,PLATA,2020,400235.0
659,Angelopolis,Antioquia,CARBON,2012,5623564.0
660,Angelopolis,Antioquia,CARBON,2012,7395499.0
661,Angelopolis,Antioquia,CARBON,2013,7395501.0
662,Angelopolis,Antioquia,CARBON,2017,7215853.0
663,Angelopolis,Antioquia,CARBON,2019,6194584.0
664,Angelopolis,Antioquia,CARBON,2019,2007378.0
665,Angelopolis,Antioquia,CARBON,2012,41833746.0
666,Angelopolis,Antioquia,CARBON,2013,64275258.0
667,Angelopolis,Antioquia,CARBON,2014,27626359.0
668,Angelopolis,Antioquia,CARBON,2015,1102975.0
669,Angelopolis,Antioquia,CARBON,2016,8527348.0
670,Angelopolis,Antioquia,CARBON,2017,3693775.0
671,Angelopolis,Antioquia,CARBON,2019,151696.0
672,Angelopolis,Antioquia,CARBON,2020,2025350.0
673,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2012,1171785.0
674,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2012,2171284.0
675,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2013,5434652.0
676,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2014,4525642.0
677,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2015,1210653.0
678,Angelopolis,Antioquia,ARCILLAS CERAMICAS,2017,4007665.0
679,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2021,4768952.0
680,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2012,1293566.0
681,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2017,3913925.0
682,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2018,14776744.0
683,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2019,18198784.0
684,Angelopolis,Antioquia,SERPENTINA (SILICATO DE MAGNESIO),2020,17825089.0
685,Angelopolis,Antioquia,ARENA DE RIO,2012,9930.0
686,Angostura,Antioquia,ORO,2012,119719.0
687,Angostura,Antioquia,ORO,2013,231187080.0
688,Angostura,Antioquia,ORO,2013,308765757.0
689,Angostura,Antioquia,ORO,2012,61344160.0
690,Angostura,Antioquia,ORO,2013,97392586.0
691,Angostura,Antioquia,ORO,2012,138152487.0
692,Angostura,Antioquia,ORO,2013,151843110.0
693,Angostura,Antioquia,ORO,2012,622565407.0
694,Angostura,Antioquia,ORO,2013,37959817.0
695,Angostura,Antioquia,ORO,2012,2097389.0
696,Angostura,Antioquia,ORO,2012,1060381.0
697,Angostura,Antioquia,ORO,2012,315182359.0
698,Angostura,Antioquia,ORO,2012,555480981.0
699,Angostura,Antioquia,ORO,2012,137349245.0
700,Angostura,Antioquia,PLATA,2012,635.0
701,Angostura,Antioquia,PLATA,2013,713740.0
702,Angostura,Antioquia,PLATA,2013,971954.0
703,Angostura,Antioquia,PLATA,2012,180767.0
704,Angostura,Antioquia,PLATA,2013,364746.0
705,Angostura,Antioquia,PLATA,2012,474129.0
706,Angostura,Antioquia,PLATA,2013,446097.0
707,Angostura,Antioquia,PLATA,2012,377949.0
708,Angostura,Antioquia,PLATA,2013,169791.0
709,Angostura,Antioquia,PLATA,2012,16311.0
710,Angostura,Antioquia,PLATA,2012,2111.0
711,Angostura,Antioquia,PLATA,2012,865869.0
712,Angostura,Antioquia,PLATA,2012,1867014.0
713,Angostura,Antioquia,PLATA,2012,961761.0
714,Anori,Antioquia,ORO,2012,20187130.0
715,Anori,Antioquia,ORO,2013,16003566.0
716,Anori,Antioquia,ORO,2014,9507954.0
717,Anori,Antioquia,ORO,2015,11772649.0
718,Anori,Antioquia,ORO,2016,251460041.0
719,Anori,Antioquia,ORO,2017,4804586.0
720,Anori,Antioquia,ORO,2018,9317203.0
721,Anori,Antioquia,ORO,2019,17271637.0
722,Anori,Antioquia,ORO,2012,39333425.0
723,Anori,Antioquia,ORO,2013,99464139.0
724,Anori,Antioquia,ORO,2014,98390208.0
725,Anori,Antioquia,ORO,2015,6512458.0
726,Anori,Antioquia,ORO,2016,334736628.0
727,Anori,Antioquia,ORO,2018,2960390.0
728,Anori,Antioquia,ORO,2019,43292929.0
729,Anori,Antioquia,ORO,2012,13819751.0
730,Anori,Antioquia,ORO,2013,105406672.0
731,Anori,Antioquia,ORO,2014,476900188.0
732,Anori,Antioquia,ORO,2015,66908778.0
733,Anori,Antioquia,ORO,2016,295177737.0
734,Anori,Antioquia,ORO,2017,9908192.0
735,Anori,Antioquia,ORO,2018,78573642.0
736,Anori,Antioquia,ORO,2019,17093121.0
737,Anori,Antioquia,ORO,2020,426717.0
738,Anori,Antioquia,ORO,2021,231870553.0
739,Anori,Antioquia,ORO,2012,28304210.0
740,Anori,Antioquia,ORO,2013,110764116.0
741,Anori,Antioquia,ORO,2014,423213473.0
742,Anori,Antioquia,ORO,2015,138453125.0
743,Anori,Antioquia,ORO,2016,334352623.0
744,Anori,Antioquia,ORO,2012,7540571.0
745,Anori,Antioquia,ORO,2013,148995222.0
746,Anori,Antioquia,ORO,2014,210110300.0
747,Anori,Antioquia,ORO,2015,291257533.0
748,Anori,Antioquia,ORO,2016,386238208.0
749,Anori,Antioquia,ORO,2018,394910.0
750,Anori,Antioquia,ORO,2012,10126481.0
751,Anori,Antioquia,ORO,2013,59158413.0
752,Anori,Antioquia,ORO,2014,250950761.0
753,Anori,Antioquia,ORO,2015,479336852.0
754,Anori,Antioquia,ORO,2016,363087772.0
755,Anori,Antioquia,ORO,2017,10933307.0
756,Anori,Antioquia,ORO,2018,55396793.0
757,Anori,Antioquia,ORO,2019,13358398.0
758,Anori,Antioquia,ORO,2020,17439025.0
759,Anori,Antioquia,ORO,2021,392048384.0
760,Anori,Antioquia,ORO,2012,26884794.0
761,Anori,Antioquia,ORO,2013,13115319.0
762,Anori,Antioquia,ORO,2014,36072826.0
763,Anori,Antioquia,ORO,2015,221856738.0
764,Anori,Antioquia,ORO,2016,486066410.0
765,Anori,Antioquia,ORO,2017,6912987.0
766,Anori,Antioquia,ORO,2018,18921904.0
767,Anori,Antioquia,ORO,2012,49141388.0
768,Anori,Antioquia,ORO,2013,90152670.0
769,Anori,Antioquia,ORO,2014,129357469.0
770,Anori,Antioquia,ORO,2015,353356127.0
771,Anori,Antioquia,ORO,2016,535809312.0
772,Anori,Antioquia,ORO,2017,26425863.0
773,Anori,Antioquia,ORO,2018,9564236.0
774,Anori,Antioquia,ORO,2012,43901981.0
775,Anori,Antioquia,ORO,2013,86065874.0
776,Anori,Antioquia,ORO,2014,160753773.0
777,Anori,Antioquia,ORO,2015,284609666.0
778,Anori,Antioquia,ORO,2016,232716888.0
779,Anori,Antioquia,ORO,2017,15019458.0
780,Anori,Antioquia,ORO,2018,10332668.0
781,Anori,Antioquia,ORO,2019,25504419.0
782,Anori,Antioquia,ORO,2020,328279051.0
783,Anori,Antioquia,ORO,2012,15212776.0
784,Anori,Antioquia,ORO,2013,15109596.0
785,Anori,Antioquia,ORO,2014,139104198.0
786,Anori,Antioquia,ORO,2015,171761243.0
787,Anori,Antioquia,ORO,2017,21930409.0
788,Anori,Antioquia,ORO,2018,16158552.0
789,Anori,Antioquia,ORO,2012,30517394.0
790,Anori,Antioquia,ORO,2013,10696749.0
791,Anori,Antioquia,ORO,2014,93580625.0
792,Anori,Antioquia,ORO,2015,152654379.0
793,Anori,Antioquia,ORO,2016,12766712.0
794,Anori,Antioquia,ORO,2017,1126514.0
795,Anori,Antioquia,ORO,2018,29841620.0
796,Anori,Antioquia,ORO,2012,14294240.0
797,Anori,Antioquia,ORO,2013,10777608.0
798,Anori,Antioquia,ORO,2014,86532443.0
799,Anori,Antioquia,ORO,2015,47406960.0
800,Anori,Antioquia,ORO,2016,4476355.0
801,Anori,Antioquia,ORO,2017,17097059.0
802,Anori,Antioquia,ORO,2018,7387659.0
803,Anori,Antioquia,ORO,2019,23297377.0
804,Anori,Antioquia,ORO,2020,310156663.0
805,Anori,Antioquia,PLATA,2012,22355.0
806,Anori,Antioquia,PLATA,2013,17609.0
807,Anori,Antioquia,PLATA,2014,13652.0
808,Anori,Antioquia,PLATA,2016,56707.0
809,Anori,Antioquia,PLATA,2017,8503.0
810,Anori,Antioquia,PLATA,2018,19886.0
811,Anori,Antioquia,PLATA,2019,33915.0
812,Anori,Antioquia,PLATA,2012,49919.0
813,Anori,Antioquia,PLATA,2013,345258.0
814,Anori,Antioquia,PLATA,2014,2446.0
815,Anori,Antioquia,PLATA,2016,104332.0
816,Anori,Antioquia,PLATA,2018,5387.0
817,Anori,Antioquia,PLATA,2019,86811.0
818,Anori,Antioquia,PLATA,2012,33192.0
819,Anori,Antioquia,PLATA,2013,312954.0
820,Anori,Antioquia,PLATA,2014,41559.0
821,Anori,Antioquia,PLATA,2016,63045.0
822,Anori,Antioquia,PLATA,2017,30795.0
823,Anori,Antioquia,PLATA,2018,275485.0
824,Anori,Antioquia,PLATA,2019,38052.0
825,Anori,Antioquia,PLATA,2020,8.0
826,Anori,Antioquia,PLATA,2021,338293.0
827,Anori,Antioquia,PLATA,2012,71901.0
828,Anori,Antioquia,PLATA,2013,220205.0
829,Anori,Antioquia,PLATA,2014,1484.0
830,Anori,Antioquia,PLATA,2016,107288.0
831,Anori,Antioquia,PLATA,2012,16014.0
832,Anori,Antioquia,PLATA,2013,316192.0
833,Anori,Antioquia,PLATA,2014,2530.0
834,Anori,Antioquia,PLATA,2016,93568.0
835,Anori,Antioquia,PLATA,2018,547.0
836,Anori,Antioquia,PLATA,2012,24995.0
837,Anori,Antioquia,PLATA,2013,71566.0
838,Anori,Antioquia,PLATA,2014,77.0
839,Anori,Antioquia,PLATA,2016,136163.0
840,Anori,Antioquia,PLATA,2017,954678.0
841,Anori,Antioquia,PLATA,2018,146422.0
842,Anori,Antioquia,PLATA,2019,13611.0
843,Anori,Antioquia,PLATA,2020,593.0
844,Anori,Antioquia,PLATA,2021,731122.0
845,Anori,Antioquia,PLATA,2012,64731.0
846,Anori,Antioquia,PLATA,2013,24415.0
847,Anori,Antioquia,PLATA,2016,140361.0
848,Anori,Antioquia,PLATA,2017,20519.0
849,Anori,Antioquia,PLATA,2018,76870.0
850,Anori,Antioquia,PLATA,2012,137662.0
851,Anori,Antioquia,PLATA,2013,22528.0
852,Anori,Antioquia,PLATA,2014,201.0
853,Anori,Antioquia,PLATA,2016,134596.0
854,Anori,Antioquia,PLATA,2017,182365.0
855,Anori,Antioquia,PLATA,2018,26699.0
856,Anori,Antioquia,PLATA,2012,91243.0
857,Anori,Antioquia,PLATA,2013,24822.0
858,Anori,Antioquia,PLATA,2016,27150.0
859,Anori,Antioquia,PLATA,2017,35864.0
860,Anori,Antioquia,PLATA,2018,37960.0
861,Anori,Antioquia,PLATA,2019,39545.0
862,Anori,Antioquia,PLATA,2020,593750.0
863,Anori,Antioquia,PLATA,2012,40642.0
864,Anori,Antioquia,PLATA,2013,20542.0
865,Anori,Antioquia,PLATA,2014,37.0
866,Anori,Antioquia,PLATA,2017,71490.0
867,Anori,Antioquia,PLATA,2018,32876.0
868,Anori,Antioquia,PLATA,2012,98027.0
869,Anori,Antioquia,PLATA,2013,18809.0
870,Anori,Antioquia,PLATA,2016,29473.0
871,Anori,Antioquia,PLATA,2017,3387.0
872,Anori,Antioquia,PLATA,2018,78325.0
873,Anori,Antioquia,PLATA,2012,34011.0
874,Anori,Antioquia,PLATA,2013,40620.0
875,Anori,Antioquia,PLATA,2015,3691.0
876,Anori,Antioquia,PLATA,2016,23920.0
877,Anori,Antioquia,PLATA,2017,46346.0
878,Anori,Antioquia,PLATA,2018,26007.0
879,Anori,Antioquia,PLATA,2019,19631.0
880,Anori,Antioquia,PLATA,2020,556509.0
881,Santafe de Antioquia,Antioquia,ARCILLAS CERAMICAS,2014,152928.0
882,Santafe de Antioquia,Antioquia,ARCILLAS CERAMICAS,2015,152960.0
883,Santafe de Antioquia,Antioquia,ARCILLAS CERAMICAS,2015,158147.0
884,Santafe de Antioquia,Antioquia,ARCILLAS CERAMICAS,2013,148761.0
885,Santafe de Antioquia,Antioquia,ARCILLAS CERAMICAS,2014,458880.0
886,Santafe de Antioquia,Antioquia,ARENAS,2019,11531075.0
887,Santafe de Antioquia,Antioquia,ARENAS,2014,711924.0
888,Santafe de Antioquia,Antioquia,ARENAS,2015,504598.0
889,Santafe de Antioquia,Antioquia,ARENAS,2016,32517231.0
890,Santafe de Antioquia,Antioquia,ARENAS,2017,29795932.0
891,Santafe de Antioquia,Antioquia,ORO,2012,12390949.0
892,Santafe de Antioquia,Antioquia,ORO,2013,10789567.0
893,Santafe de Antioquia,Antioquia,ORO,2014,4362889.0
894,Santafe de Antioquia,Antioquia,ORO,2012,3518367.0
895,Santafe de Antioquia,Antioquia,ORO,2013,7900448.0
896,Santafe de Antioquia,Antioquia,ORO,2014,10835693.0
897,Santafe de Antioquia,Antioquia,ORO,2013,4795787.0
898,Santafe de Antioquia,Antioquia,ORO,2014,12577378.0
899,Santafe de Antioquia,Antioquia,ORO,2020,6377868.0
900,Santafe de Antioquia,Antioquia,ORO,2021,12335801.0
901,Santafe de Antioquia,Antioquia,ORO,2013,16341465.0
902,Santafe de Antioquia,Antioquia,ORO,2014,51512548.0
903,Santafe de Antioquia,Antioquia,ORO,2012,102376758.0
904,Santafe de Antioquia,Antioquia,ORO,2013,9973986.0
905,Santafe de Antioquia,Antioquia,ORO,2014,63060805.0
906,Santafe de Antioquia,Antioquia,ORO,2012,4072740.0
907,Santafe de Antioquia,Antioquia,ORO,2013,7931744.0
908,Santafe de Antioquia,Antioquia,ORO,2014,97063223.0
909,Santafe de Antioquia,Antioquia,ORO,2019,5813025.0
910,Santafe de Antioquia,Antioquia,ORO,2020,22598729.0
911,Santafe de Antioquia,Antioquia,ORO,2021,4108919.0
912,Santafe de Antioquia,Antioquia,ORO,2012,3366959.0
913,Santafe de Antioquia,Antioquia,ORO,2013,12778186.0
914,Santafe de Antioquia,Antioquia,ORO,2014,67357056.0
915,Santafe de Antioquia,Antioquia,ORO,2012,11233010.0
916,Santafe de Antioquia,Antioquia,ORO,2013,6127231.0
917,Santafe de Antioquia,Antioquia,ORO,2014,78987542.0
918,Santafe de Antioquia,Antioquia,ORO,2012,12821236.0
919,Santafe de Antioquia,Antioquia,ORO,2013,4929121.0
920,Santafe de Antioquia,Antioquia,ORO,2014,106322308.0
921,Santafe de Antioquia,Antioquia,ORO,2019,22347460.0
922,Santafe de Antioquia,Antioquia,ORO,2020,20077125.0
923,Santafe de Antioquia,Antioquia,ORO,2012,13077886.0
924,Santafe de Antioquia,Antioquia,ORO,2013,4608145.0
925,Santafe de Antioquia,Antioquia,ORO,2014,41869535.0
926,Santafe de Antioquia,Antioquia,ORO,2012,8481327.0
927,Santafe de Antioquia,Antioquia,ORO,2013,1436303.0
928,Santafe de Antioquia,Antioquia,ORO,2014,4459306.0
929,Santafe de Antioquia,Antioquia,ORO,2012,9905560.0
930,Santafe de Antioquia,Antioquia,ORO,2013,1907395.0
931,Santafe de Antioquia,Antioquia,ORO,2014,2059818.0
932,Santafe de Antioquia,Antioquia,ORO,2019,20432169.0
933,Santafe de Antioquia,Antioquia,ORO,2020,2757048.0
934,Santafe de Antioquia,Antioquia,PLATA,2012,53679.0
935,Santafe de Antioquia,Antioquia,PLATA,2013,138529.0
936,Santafe de Antioquia,Antioquia,PLATA,2014,85272.0
937,Santafe de Antioquia,Antioquia,PLATA,2012,15327.0
938,Santafe de Antioquia,Antioquia,PLATA,2013,31957.0
939,Santafe de Antioquia,Antioquia,PLATA,2014,77403.0
940,Santafe de Antioquia,Antioquia,PLATA,2013,173360.0
941,Santafe de Antioquia,Antioquia,PLATA,2014,28339.0
942,Santafe de Antioquia,Antioquia,PLATA,2020,14522.0
943,Santafe de Antioquia,Antioquia,PLATA,2021,38654.0
944,Santafe de Antioquia,Antioquia,PLATA,2013,452774.0
945,Santafe de Antioquia,Antioquia,PLATA,2014,170819.0
946,Santafe de Antioquia,Antioquia,PLATA,2013,153569.0
947,Santafe de Antioquia,Antioquia,PLATA,2014,214869.0
948,Santafe de Antioquia,Antioquia,PLATA,2013,207228.0
949,Santafe de Antioquia,Antioquia,PLATA,2014,351989.0
950,Santafe de Antioquia,Antioquia,PLATA,2019,12453.0
951,Santafe de Antioquia,Antioquia,PLATA,2020,45446.0
952,Santafe de Antioquia,Antioquia,PLATA,2021,13286.0
953,Santafe de Antioquia,Antioquia,PLATA,2012,6520.0
954,Santafe de Antioquia,Antioquia,PLATA,2013,232848.0
955,Santafe de Antioquia,Antioquia,PLATA,2014,236382.0
956,Santafe de Antioquia,Antioquia,PLATA,2012,37138.0
957,Santafe de Antioquia,Antioquia,PLATA,2013,25202.0
958,Santafe de Antioquia,Antioquia,PLATA,2014,299389.0
959,Santafe de Antioquia,Antioquia,PLATA,2012,45840.0
960,Santafe de Antioquia,Antioquia,PLATA,2013,17529.0
961,Santafe de Antioquia,Antioquia,PLATA,2014,389960.0
962,Santafe de Antioquia,Antioquia,PLATA,2019,41994.0
963,Santafe de Antioquia,Antioquia,PLATA,2020,46695.0
964,Santafe de Antioquia,Antioquia,PLATA,2012,333406.0
965,Santafe de Antioquia,Antioquia,PLATA,2013,17498.0
966,Santafe de Antioquia,Antioquia,PLATA,2014,150168.0
967,Santafe de Antioquia,Antioquia,PLATA,2012,484729.0
968,Santafe de Antioquia,Antioquia,PLATA,2013,7416.0
969,Santafe de Antioquia,Antioquia,PLATA,2014,13945.0
970,Santafe de Antioquia,Antioquia,PLATA,2012,490276.0
971,Santafe de Antioquia,Antioquia,PLATA,2013,7067.0
972,Santafe de Antioquia,Antioquia,PLATA,2014,6478.0
973,Santafe de Antioquia,Antioquia,PLATA,2019,48146.0
974,Santafe de Antioquia,Antioquia,PLATA,2020,8886.0
975,Anza,Antioquia,ORO,2014,492644.0
976,Anza,Antioquia,ORO,2014,2438704.0
977,Anza,Antioquia,ORO,2013,403723.0
978,Anza,Antioquia,ORO,2014,309042.0
979,Anza,Antioquia,ORO,2020,2492133.0
980,Anza,Antioquia,ORO,2021,70270404.0
981,Anza,Antioquia,ORO,2012,1307805.0
982,Anza,Antioquia,ORO,2012,608454.0
983,Anza,Antioquia,ORO,2012,585454.0
984,Anza,Antioquia,ORO,2020,596800.0
985,Anza,Antioquia,ORO,2021,40229595.0
986,Anza,Antioquia,ORO,2012,4079999.0
